customer_id,created_at,last_updated,name,default_currency,account_manager,country
cust_000514,2023-11-05 00:00:00,2026-01-29 00:00:00,Customer 000514,AUD,Chloe Smith,Aus
cust_000515,2023-11-03 00:00:00,2026-01-29 00:00:00,Customer 000515,USD,Chloe Smith,United States
cust_000516,2023-11-09 00:00:00,2026-01-29 00:00:00,Customer 000516,USD,Alice Nguyen,US
cust_000517,2023-11-14 00:00:00,2026-01-29 00:00:00,Customer 000517,USD,Daniel Ruiz,U.S.A.
cust_000518,2023-11-26 00:00:00,2026-01-29 00:00:00,Customer 000518,USD,Eva Patel,US
cust_000519,2023-11-10 00:00:00,2026-01-29 00:00:00,Customer 000519,USD,Chloe Smith,USA
cust_000520,2023-11-11 00:00:00,2026-01-29 00:00:00,Customer 000520,USD,Eva Patel,United States
cust_000521,2023-11-06 00:00:00,2026-01-29 00:00:00,Customer 000521,AUD,Eva Patel,Australia
cust_000522,2023-11-18 00:00:00,2026-01-29 00:00:00,Customer 000522,AUD,Chloe Smith,Australia 
cust_000523,2023-11-18 00:00:00,2026-01-29 00:00:00,Customer 000523,USD,Daniel Ruiz,U.S.A.
cust_000524,2023-11-01 00:00:00,2026-01-29 00:00:00,Customer 000524,USD,Ben Carter,United States
cust_000525,2023-11-10 00:00:00,2026-01-29 00:00:00,Customer 000525,USD,Daniel Ruiz,US
cust_000526,2023-12-15 00:00:00,2026-01-29 00:00:00,Customer 000526,USD,Daniel Ruiz,United States of America
cust_000527,2023-12-08 00:00:00,2026-01-29 00:00:00,Customer 000527,USD,Eva Patel,U.S.A.
cust_000528,2023-12-19 00:00:00,2026-01-29 00:00:00,Customer 000528,USD,Ben Carter,US
cust_000529,2023-12-17 00:00:00,2026-01-29 00:00:00,Customer 000529,AUD,Eva Patel,Australia
cust_000530,2023-12-25 00:00:00,2026-01-29 00:00:00,Customer 000530,AUD,Daniel Ruiz,Australia
cust_000531,2023-12-02 00:00:00,2026-01-29 00:00:00,Customer 000531,USD,Daniel Ruiz,United States of America
cust_000532,2023-12-05 00:00:00,2026-01-29 00:00:00,Customer 000532,USD,Eva Patel,United States
cust_000533,2023-12-18 00:00:00,2026-01-29 00:00:00,Customer 000533,USD,Daniel Ruiz,U.S.A.
cust_000534,2023-12-26 00:00:00,2026-01-29 00:00:00,Customer 000534,AUD,Eva Patel,australia
cust_000535,2023-12-04 00:00:00,2026-01-29 00:00:00,Customer 000535,AUD,Eva Patel,Australia
cust_000536,2023-12-09 00:00:00,2026-01-29 00:00:00,Customer 000536,AUD,Daniel Ruiz,Aus
cust_000537,2023-12-13 00:00:00,2026-01-29 00:00:00,Customer 000537,USD,Ben Carter,United States of America
cust_000538,2023-12-23 00:00:00,2026-01-29 00:00:00,Customer 000538,USD,Ben Carter,U.S.A.
cust_000539,2023-12-11 00:00:00,2026-01-29 00:00:00,Customer 000539,USD,Chloe Smith,United States of America
cust_000540,2023-12-05 00:00:00,2026-01-29 00:00:00,Customer 000540,AUD,Chloe Smith,australia
cust_000541,2023-12-14 00:00:00,2026-01-29 00:00:00,Customer 000541,AUD,Eva Patel,Australia 
cust_000542,2023-12-24 00:00:00,2026-01-29 00:00:00,Customer 000542,USD,Daniel Ruiz,United States
cust_000543,2023-12-03 00:00:00,2026-01-29 00:00:00,Customer 000543,USD,Chloe Smith,USA
cust_000544,2023-12-01 00:00:00,2026-01-29 00:00:00,Customer 000544,USD,Ben Carter,America
cust_000545,2023-12-02 00:00:00,2026-01-29 00:00:00,Customer 000545,USD,Chloe Smith,US
cust_000546,2023-12-21 00:00:00,2026-01-29 00:00:00,Customer 000546,USD,Alice Nguyen,U.S.A.
cust_000547,2023-12-28 00:00:00,2026-01-29 00:00:00,Customer 000547,USD,Daniel Ruiz,U.S.A.
cust_000548,2023-12-24 00:00:00,2026-01-29 00:00:00,Customer 000548,USD,Alice Nguyen,US
cust_000549,2024-01-17 00:00:00,2026-01-29 00:00:00,Customer 000549,AUD,Eva Patel,Australia
cust_000550,2024-01-16 00:00:00,2026-01-29 00:00:00,Customer 000550,USD,Chloe Smith,USA
cust_000551,2024-01-21 00:00:00,2026-01-29 00:00:00,Customer 000551,USD,Chloe Smith,United States
cust_000552,2024-01-13 00:00:00,2026-01-29 00:00:00,Customer 000552,USD,Chloe Smith,U.S.A.
cust_000553,2024-01-02 00:00:00,2026-01-29 00:00:00,Customer 000553,USD,Eva Patel,America
cust_000554,2024-01-08 00:00:00,2026-01-29 00:00:00,Customer 000554,USD,Eva Patel,United States of America
cust_000555,2024-01-10 00:00:00,2026-01-29 00:00:00,Customer 000555,AUD,Ben Carter,AUS
cust_000556,2024-01-24 00:00:00,2026-01-29 00:00:00,Customer 000556,USD,Chloe Smith,United States of America
cust_000557,2024-01-11 00:00:00,2026-01-29 00:00:00,Customer 000557,USD,Alice Nguyen,America
cust_000558,2024-01-12 00:00:00,2026-01-29 00:00:00,Customer 000558,USD,Chloe Smith,United States of America
cust_000559,2024-01-19 00:00:00,2026-01-29 00:00:00,Customer 000559,USD,Eva Patel,America
cust_000560,2024-01-28 00:00:00,2026-01-29 00:00:00,Customer 000560,USD,Daniel Ruiz,USA
cust_000561,2024-01-05 00:00:00,2026-01-29 00:00:00,Customer 000561,USD,Chloe Smith,USA
cust_000562,2024-01-06 00:00:00,2026-01-29 00:00:00,Customer 000562,USD,Chloe Smith,US
cust_000563,2024-01-19 00:00:00,2026-01-29 00:00:00,Customer 000563,USD,Ben Carter,America
cust_000564,2024-01-13 00:00:00,2026-01-29 00:00:00,Customer 000564,USD,Daniel Ruiz,USA
cust_000565,2024-01-07 00:00:00,2026-01-29 00:00:00,Customer 000565,USD,Alice Nguyen,USA
cust_000566,2024-01-10 00:00:00,2026-01-29 00:00:00,Customer 000566,USD,Ben Carter,United States
cust_000567,2024-02-23 00:00:00,2026-01-29 00:00:00,Customer 000567,AUD,Alice Nguyen,australia
cust_000568,2024-02-17 00:00:00,2026-01-29 00:00:00,Customer 000568,AUD,Eva Patel,AU
cust_000569,2024-02-07 00:00:00,2026-01-29 00:00:00,Customer 000569,USD,Chloe Smith,USA
cust_000570,2024-02-02 00:00:00,2026-01-29 00:00:00,Customer 000570,AUD,Eva Patel,Australia
cust_000571,2024-02-01 00:00:00,2026-01-29 00:00:00,Customer 000571,USD,Alice Nguyen,United States of America
cust_000572,2024-02-03 00:00:00,2026-01-29 00:00:00,Customer 000572,USD,Eva Patel,America
cust_000573,2024-02-02 00:00:00,2026-01-29 00:00:00,Customer 000573,USD,Chloe Smith,US
cust_000574,2024-02-11 00:00:00,2026-01-29 00:00:00,Customer 000574,USD,Daniel Ruiz,United States of America
cust_000575,2024-02-28 00:00:00,2026-01-29 00:00:00,Customer 000575,USD,Ben Carter,U.S.A.
cust_000576,2024-02-09 00:00:00,2026-01-29 00:00:00,Customer 000576,AUD,Alice Nguyen,AUS
cust_000577,2024-02-09 00:00:00,2026-01-29 00:00:00,Customer 000577,AUD,Daniel Ruiz,Aus
cust_000578,2024-02-04 00:00:00,2026-01-29 00:00:00,Customer 000578,USD,Ben Carter,US
cust_000579,2024-02-14 00:00:00,2026-01-29 00:00:00,Customer 000579,AUD,Eva Patel,Australia
cust_000580,2024-02-25 00:00:00,2026-01-29 00:00:00,Customer 000580,USD,Chloe Smith,U.S.A.
cust_000581,2024-02-16 00:00:00,2026-01-29 00:00:00,Customer 000581,USD,Daniel Ruiz,America
cust_000582,2024-02-11 00:00:00,2026-01-29 00:00:00,Customer 000582,AUD,Alice Nguyen,Australia
cust_000583,2024-02-19 00:00:00,2026-01-29 00:00:00,Customer 000583,AUD,Ben Carter,australia
cust_000584,2024-02-23 00:00:00,2026-01-29 00:00:00,Customer 000584,USD,Eva Patel,America
cust_000585,2024-02-22 00:00:00,2026-01-29 00:00:00,Customer 000585,USD,Daniel Ruiz,U.S.A.
cust_000586,2024-02-21 00:00:00,2026-01-29 00:00:00,Customer 000586,USD,Ben Carter,U.S.A.
cust_000587,2024-02-25 00:00:00,2026-01-29 00:00:00,Customer 000587,USD,Daniel Ruiz,America
cust_000588,2024-02-18 00:00:00,2026-01-29 00:00:00,Customer 000588,USD,Daniel Ruiz,United States
cust_000589,2024-02-04 00:00:00,2026-01-29 00:00:00,Customer 000589,USD,Daniel Ruiz,United States
cust_000590,2024-02-20 00:00:00,2026-01-29 00:00:00,Customer 000590,USD,Chloe Smith,US
cust_000591,2024-03-19 00:00:00,2026-01-29 00:00:00,Customer 000591,USD,Eva Patel,America
cust_000592,2024-03-27 00:00:00,2026-01-29 00:00:00,Customer 000592,USD,Eva Patel,US
cust_000593,2024-03-04 00:00:00,2026-01-29 00:00:00,Customer 000593,USD,Daniel Ruiz,America
cust_000594,2024-03-14 00:00:00,2026-01-29 00:00:00,Customer 000594,AUD,Eva Patel,Australia 
cust_000595,2024-03-15 00:00:00,2026-01-29 00:00:00,Customer 000595,USD,Ben Carter,United States
cust_000596,2024-03-27 00:00:00,2026-01-29 00:00:00,Customer 000596,AUD,Eva Patel,AU
cust_000597,2024-03-07 00:00:00,2026-01-29 00:00:00,Customer 000597,AUD,Ben Carter,Australia
cust_000598,2024-03-23 00:00:00,2026-01-29 00:00:00,Customer 000598,AUD,Ben Carter,AU
cust_000599,2024-03-18 00:00:00,2026-01-29 00:00:00,Customer 000599,USD,Daniel Ruiz,United States
cust_000600,2024-03-10 00:00:00,2026-01-29 00:00:00,Customer 000600,AUD,Daniel Ruiz,AUS
cust_000601,2024-03-27 00:00:00,2026-01-29 00:00:00,Customer 000601,AUD,Alice Nguyen,australia
cust_000602,2024-03-27 00:00:00,2026-01-29 00:00:00,Customer 000602,USD,Daniel Ruiz,U.S.A.
cust_000603,2024-03-21 00:00:00,2026-01-29 00:00:00,Customer 000603,USD,Eva Patel,U.S.A.
cust_000604,2024-03-23 00:00:00,2026-01-29 00:00:00,Customer 000604,AUD,Alice Nguyen,AU
cust_000605,2024-03-11 00:00:00,2026-01-29 00:00:00,Customer 000605,AUD,Eva Patel,Australia 
cust_000606,2024-03-27 00:00:00,2026-01-29 00:00:00,Customer 000606,AUD,Ben Carter,Aus
cust_000607,2024-03-18 00:00:00,2026-01-29 00:00:00,Customer 000607,AUD,Eva Patel,AU
cust_000608,2024-03-22 00:00:00,2026-01-29 00:00:00,Customer 000608,USD,Alice Nguyen,United States
cust_000609,2024-03-14 00:00:00,2026-01-29 00:00:00,Customer 000609,USD,Chloe Smith,America
cust_000610,2024-03-11 00:00:00,2026-01-29 00:00:00,Customer 000610,AUD,Daniel Ruiz,Australia
cust_000611,2024-03-26 00:00:00,2026-01-29 00:00:00,Customer 000611,USD,Eva Patel,United States
cust_000612,2024-03-06 00:00:00,2026-01-29 00:00:00,Customer 000612,AUD,Eva Patel,AU
cust_000613,2024-03-03 00:00:00,2026-01-29 00:00:00,Customer 000613,AUD,Chloe Smith,Australia
cust_000614,2024-03-07 00:00:00,2026-01-29 00:00:00,Customer 000614,USD,Eva Patel,United States
cust_000615,2024-03-04 00:00:00,2026-01-29 00:00:00,Customer 000615,USD,Chloe Smith,USA
cust_000616,2024-03-22 00:00:00,2026-01-29 00:00:00,Customer 000616,USD,Chloe Smith,United States
cust_000617,2024-03-01 00:00:00,2026-01-29 00:00:00,Customer 000617,USD,Eva Patel,United States
cust_000618,2024-03-02 00:00:00,2026-01-29 00:00:00,Customer 000618,USD,Chloe Smith,United States
cust_000619,2024-03-06 00:00:00,2026-01-29 00:00:00,Customer 000619,AUD,Eva Patel,Australia 
cust_000620,2024-03-27 00:00:00,2026-01-29 00:00:00,Customer 000620,AUD,Daniel Ruiz,Australia 
cust_000621,2024-04-13 00:00:00,2026-01-29 00:00:00,Customer 000621,USD,Daniel Ruiz,US
cust_000622,2024-04-26 00:00:00,2026-01-29 00:00:00,Customer 000622,USD,Eva Patel,US
cust_000623,2024-04-21 00:00:00,2026-01-29 00:00:00,Customer 000623,USD,Chloe Smith,United States
cust_000624,2024-04-02 00:00:00,2026-01-29 00:00:00,Customer 000624,USD,Chloe Smith,USA
cust_000625,2024-04-07 00:00:00,2026-01-29 00:00:00,Customer 000625,USD,Chloe Smith,USA
cust_000626,2024-04-08 00:00:00,2026-01-29 00:00:00,Customer 000626,USD,Eva Patel,US
cust_000627,2024-04-15 00:00:00,2026-01-29 00:00:00,Customer 000627,USD,Eva Patel,United States
cust_000628,2024-04-22 00:00:00,2026-01-29 00:00:00,Customer 000628,USD,Ben Carter,United States of America
cust_000629,2024-04-19 00:00:00,2026-01-29 00:00:00,Customer 000629,USD,Ben Carter,America
cust_000630,2024-04-01 00:00:00,2026-01-29 00:00:00,Customer 000630,USD,Chloe Smith,US
cust_000631,2024-04-27 00:00:00,2026-01-29 00:00:00,Customer 000631,USD,Chloe Smith,America
cust_000632,2024-04-12 00:00:00,2026-01-29 00:00:00,Customer 000632,USD,Chloe Smith,USA
cust_000633,2024-04-28 00:00:00,2026-01-29 00:00:00,Customer 000633,AUD,Ben Carter,Australia
cust_000634,2024-04-24 00:00:00,2026-01-29 00:00:00,Customer 000634,AUD,Alice Nguyen,australia
cust_000635,2024-04-13 00:00:00,2026-01-29 00:00:00,Customer 000635,USD,Eva Patel,US
cust_000636,2024-04-16 00:00:00,2026-01-29 00:00:00,Customer 000636,AUD,Ben Carter,australia
cust_000637,2024-04-05 00:00:00,2026-01-29 00:00:00,Customer 000637,USD,Daniel Ruiz,USA
cust_000638,2024-04-08 00:00:00,2026-01-29 00:00:00,Customer 000638,USD,Eva Patel,United States
cust_000639,2024-04-19 00:00:00,2026-01-29 00:00:00,Customer 000639,AUD,Ben Carter,Australia 
cust_000640,2024-04-08 00:00:00,2026-01-29 00:00:00,Customer 000640,USD,Alice Nguyen,United States of America
cust_000641,2024-04-02 00:00:00,2026-01-29 00:00:00,Customer 000641,AUD,Chloe Smith,Australia
cust_000642,2024-04-09 00:00:00,2026-01-29 00:00:00,Customer 000642,USD,Eva Patel,U.S.A.
cust_000643,2024-04-21 00:00:00,2026-01-29 00:00:00,Customer 000643,USD,Alice Nguyen,America
cust_000644,2024-04-12 00:00:00,2026-01-29 00:00:00,Customer 000644,USD,Chloe Smith,US
cust_000645,2024-04-15 00:00:00,2026-01-29 00:00:00,Customer 000645,USD,Ben Carter,US
cust_000646,2024-04-06 00:00:00,2026-01-29 00:00:00,Customer 000646,USD,Chloe Smith,United States
cust_000647,2024-04-24 00:00:00,2026-01-29 00:00:00,Customer 000647,USD,Chloe Smith,United States of America
cust_000648,2024-04-27 00:00:00,2026-01-29 00:00:00,Customer 000648,USD,Daniel Ruiz,US
cust_000649,2024-04-21 00:00:00,2026-01-29 00:00:00,Customer 000649,USD,Eva Patel,United States of America
cust_000650,2024-04-17 00:00:00,2026-01-29 00:00:00,Customer 000650,USD,Daniel Ruiz,USA
cust_000651,2024-04-22 00:00:00,2026-01-29 00:00:00,Customer 000651,AUD,Chloe Smith,Australia 
cust_000652,2024-04-06 00:00:00,2026-01-29 00:00:00,Customer 000652,USD,Ben Carter,USA
cust_000653,2024-05-18 00:00:00,2026-01-29 00:00:00,Customer 000653,USD,Alice Nguyen,U.S.A.
cust_000654,2024-05-23 00:00:00,2026-01-29 00:00:00,Customer 000654,USD,Eva Patel,USA
cust_000655,2024-05-26 00:00:00,2026-01-29 00:00:00,Customer 000655,USD,Eva Patel,USA
cust_000656,2024-05-10 00:00:00,2026-01-29 00:00:00,Customer 000656,USD,Eva Patel,United States of America
cust_000657,2024-05-26 00:00:00,2026-01-29 00:00:00,Customer 000657,USD,Alice Nguyen,United States of America
cust_000658,2024-05-23 00:00:00,2026-01-29 00:00:00,Customer 000658,USD,Chloe Smith,United States of America
cust_000659,2024-05-09 00:00:00,2026-01-29 00:00:00,Customer 000659,USD,Eva Patel,U.S.A.
cust_000660,2024-05-25 00:00:00,2026-01-29 00:00:00,Customer 000660,USD,Ben Carter,USA
cust_000661,2024-05-16 00:00:00,2026-01-29 00:00:00,Customer 000661,USD,Chloe Smith,US
cust_000662,2024-05-05 00:00:00,2026-01-29 00:00:00,Customer 000662,USD,Alice Nguyen,US
cust_000663,2024-05-07 00:00:00,2026-01-29 00:00:00,Customer 000663,USD,Eva Patel,U.S.A.
cust_000664,2024-05-23 00:00:00,2026-01-29 00:00:00,Customer 000664,AUD,Alice Nguyen,Australia 
cust_000665,2024-05-09 00:00:00,2026-01-29 00:00:00,Customer 000665,USD,Ben Carter,USA
cust_000666,2024-05-20 00:00:00,2026-01-29 00:00:00,Customer 000666,AUD,Alice Nguyen,Australia
cust_000667,2024-05-28 00:00:00,2026-01-29 00:00:00,Customer 000667,USD,Eva Patel,United States
cust_000668,2024-05-08 00:00:00,2026-01-29 00:00:00,Customer 000668,AUD,Eva Patel,AUS
cust_000669,2024-05-03 00:00:00,2026-01-29 00:00:00,Customer 000669,USD,Chloe Smith,America
cust_000670,2024-05-17 00:00:00,2026-01-29 00:00:00,Customer 000670,AUD,Alice Nguyen,Aus
cust_000671,2024-05-27 00:00:00,2026-01-29 00:00:00,Customer 000671,USD,Eva Patel,America
cust_000672,2024-05-20 00:00:00,2026-01-29 00:00:00,Customer 000672,AUD,Ben Carter,australia
cust_000673,2024-05-17 00:00:00,2026-01-29 00:00:00,Customer 000673,USD,Alice Nguyen,USA
cust_000674,2024-05-09 00:00:00,2026-01-29 00:00:00,Customer 000674,AUD,Eva Patel,Aus
cust_000675,2024-05-19 00:00:00,2026-01-29 00:00:00,Customer 000675,USD,Daniel Ruiz,United States of America
cust_000676,2024-05-19 00:00:00,2026-01-29 00:00:00,Customer 000676,USD,Alice Nguyen,US
cust_000677,2024-05-14 00:00:00,2026-01-29 00:00:00,Customer 000677,USD,Chloe Smith,United States of America
cust_000678,2024-05-03 00:00:00,2026-01-29 00:00:00,Customer 000678,AUD,Daniel Ruiz,australia
cust_000679,2024-05-24 00:00:00,2026-01-29 00:00:00,Customer 000679,USD,Ben Carter,USA
cust_000680,2024-05-07 00:00:00,2026-01-29 00:00:00,Customer 000680,AUD,Ben Carter,australia
cust_000681,2024-06-18 00:00:00,2026-01-29 00:00:00,Customer 000681,AUD,Chloe Smith,australia
cust_000682,2024-06-07 00:00:00,2026-01-29 00:00:00,Customer 000682,USD,Daniel Ruiz,US
cust_000683,2024-06-19 00:00:00,2026-01-29 00:00:00,Customer 000683,USD,Ben Carter,United States
cust_000684,2024-06-05 00:00:00,2026-01-29 00:00:00,Customer 000684,USD,Ben Carter,United States of America
cust_000685,2024-06-17 00:00:00,2026-01-29 00:00:00,Customer 000685,USD,Eva Patel,America
cust_000686,2024-06-02 00:00:00,2026-01-29 00:00:00,Customer 000686,AUD,Daniel Ruiz,Australia
cust_000687,2024-06-12 00:00:00,2026-01-29 00:00:00,Customer 000687,AUD,Alice Nguyen,Aus
cust_000688,2024-06-19 00:00:00,2026-01-29 00:00:00,Customer 000688,AUD,Eva Patel,Australia
cust_000689,2024-06-11 00:00:00,2026-01-29 00:00:00,Customer 000689,USD,Eva Patel,America
cust_000690,2024-06-10 00:00:00,2026-01-29 00:00:00,Customer 000690,AUD,Daniel Ruiz,Australia 
cust_000691,2024-06-14 00:00:00,2026-01-29 00:00:00,Customer 000691,AUD,Eva Patel,AUS
cust_000692,2024-06-21 00:00:00,2026-01-29 00:00:00,Customer 000692,AUD,Daniel Ruiz,australia
cust_000693,2024-06-19 00:00:00,2026-01-29 00:00:00,Customer 000693,AUD,Eva Patel,Australia 
cust_000694,2024-06-24 00:00:00,2026-01-29 00:00:00,Customer 000694,USD,Ben Carter,United States
cust_000695,2024-06-13 00:00:00,2026-01-29 00:00:00,Customer 000695,USD,Alice Nguyen,U.S.A.
cust_000696,2024-06-17 00:00:00,2026-01-29 00:00:00,Customer 000696,AUD,Alice Nguyen,Australia 
cust_000697,2024-06-10 00:00:00,2026-01-29 00:00:00,Customer 000697,AUD,Ben Carter,Australia
cust_000698,2024-06-27 00:00:00,2026-01-29 00:00:00,Customer 000698,USD,Ben Carter,United States
cust_000699,2024-06-15 00:00:00,2026-01-29 00:00:00,Customer 000699,USD,Eva Patel,U.S.A.
cust_000700,2024-06-18 00:00:00,2026-01-29 00:00:00,Customer 000700,USD,Ben Carter,America
cust_000701,2024-06-14 00:00:00,2026-01-29 00:00:00,Customer 000701,USD,Eva Patel,United States
cust_000702,2024-06-08 00:00:00,2026-01-29 00:00:00,Customer 000702,AUD,Alice Nguyen,australia
cust_000703,2024-06-01 00:00:00,2026-01-29 00:00:00,Customer 000703,USD,Eva Patel,USA
cust_000704,2024-06-23 00:00:00,2026-01-29 00:00:00,Customer 000704,USD,Daniel Ruiz,United States of America
cust_000705,2024-06-20 00:00:00,2026-01-29 00:00:00,Customer 000705,AUD,Ben Carter,AU
cust_000706,2024-06-14 00:00:00,2026-01-29 00:00:00,Customer 000706,USD,Daniel Ruiz,U.S.A.
cust_000707,2024-06-08 00:00:00,2026-01-29 00:00:00,Customer 000707,USD,Chloe Smith,US
cust_000708,2024-06-26 00:00:00,2026-01-29 00:00:00,Customer 000708,USD,Chloe Smith,U.S.A.
cust_000709,2024-06-28 00:00:00,2026-01-29 00:00:00,Customer 000709,USD,Alice Nguyen,U.S.A.
cust_000710,2024-06-01 00:00:00,2026-01-29 00:00:00,Customer 000710,USD,Ben Carter,United States of America
cust_000711,2024-07-15 00:00:00,2026-01-29 00:00:00,Customer 000711,AUD,Alice Nguyen,AU
cust_000712,2024-07-27 00:00:00,2026-01-29 00:00:00,Customer 000712,AUD,Alice Nguyen,Aus
cust_000713,2024-07-24 00:00:00,2026-01-29 00:00:00,Customer 000713,AUD,Alice Nguyen,australia
cust_000714,2024-07-13 00:00:00,2026-01-29 00:00:00,Customer 000714,AUD,Chloe Smith,Aus
cust_000715,2024-07-02 00:00:00,2026-01-29 00:00:00,Customer 000715,AUD,Ben Carter,AUS
cust_000716,2024-07-26 00:00:00,2026-01-29 00:00:00,Customer 000716,USD,Chloe Smith,United States
cust_000717,2024-07-19 00:00:00,2026-01-29 00:00:00,Customer 000717,USD,Daniel Ruiz,United States of America
cust_000718,2024-07-16 00:00:00,2026-01-29 00:00:00,Customer 000718,USD,Chloe Smith,United States
cust_000719,2024-07-02 00:00:00,2026-01-29 00:00:00,Customer 000719,AUD,Alice Nguyen,Australia 
cust_000720,2024-07-16 00:00:00,2026-01-29 00:00:00,Customer 000720,AUD,Ben Carter,australia
cust_000721,2024-07-24 00:00:00,2026-01-29 00:00:00,Customer 000721,USD,Ben Carter,US
cust_000722,2024-07-16 00:00:00,2026-01-29 00:00:00,Customer 000722,USD,Daniel Ruiz,America
cust_000723,2024-07-18 00:00:00,2026-01-29 00:00:00,Customer 000723,USD,Chloe Smith,U.S.A.
cust_000724,2024-07-06 00:00:00,2026-01-29 00:00:00,Customer 000724,AUD,Alice Nguyen,Australia 
cust_000725,2024-07-15 00:00:00,2026-01-29 00:00:00,Customer 000725,USD,Alice Nguyen,America
cust_000726,2024-07-20 00:00:00,2026-01-29 00:00:00,Customer 000726,USD,Chloe Smith,USA
cust_000727,2024-07-27 00:00:00,2026-01-29 00:00:00,Customer 000727,USD,Daniel Ruiz,United States
cust_000728,2024-07-10 00:00:00,2026-01-29 00:00:00,Customer 000728,AUD,Chloe Smith,Aus
cust_000729,2024-07-07 00:00:00,2026-01-29 00:00:00,Customer 000729,USD,Chloe Smith,USA
cust_000730,2024-07-09 00:00:00,2026-01-29 00:00:00,Customer 000730,USD,Alice Nguyen,USA
cust_000731,2024-07-21 00:00:00,2026-01-29 00:00:00,Customer 000731,USD,Daniel Ruiz,United States
cust_000732,2024-07-18 00:00:00,2026-01-29 00:00:00,Customer 000732,AUD,Daniel Ruiz,AU
cust_000733,2024-07-07 00:00:00,2026-01-29 00:00:00,Customer 000733,USD,Eva Patel,United States
cust_000734,2024-07-17 00:00:00,2026-01-29 00:00:00,Customer 000734,USD,Ben Carter,US
cust_000735,2024-07-04 00:00:00,2026-01-29 00:00:00,Customer 000735,USD,Eva Patel,United States
cust_000736,2024-07-06 00:00:00,2026-01-29 00:00:00,Customer 000736,USD,Ben Carter,America
cust_000737,2024-07-15 00:00:00,2026-01-29 00:00:00,Customer 000737,USD,Chloe Smith,U.S.A.
cust_000738,2024-07-14 00:00:00,2026-01-29 00:00:00,Customer 000738,AUD,Daniel Ruiz,australia
cust_000739,2024-07-13 00:00:00,2026-01-29 00:00:00,Customer 000739,AUD,Eva Patel,australia
cust_000740,2024-07-01 00:00:00,2026-01-29 00:00:00,Customer 000740,USD,Alice Nguyen,USA
cust_000741,2024-08-23 00:00:00,2026-01-29 00:00:00,Customer 000741,AUD,Eva Patel,Australia 
cust_000742,2024-08-13 00:00:00,2026-01-29 00:00:00,Customer 000742,AUD,Alice Nguyen,AUS
cust_000743,2024-08-28 00:00:00,2026-01-29 00:00:00,Customer 000743,AUD,Alice Nguyen,Aus
cust_000744,2024-08-25 00:00:00,2026-01-29 00:00:00,Customer 000744,AUD,Daniel Ruiz,Australia 
cust_000745,2024-08-23 00:00:00,2026-01-29 00:00:00,Customer 000745,USD,Ben Carter,U.S.A.
cust_000746,2024-08-17 00:00:00,2026-01-29 00:00:00,Customer 000746,AUD,Alice Nguyen,AUS
cust_000747,2024-08-19 00:00:00,2026-01-29 00:00:00,Customer 000747,USD,Alice Nguyen,America
cust_000748,2024-08-07 00:00:00,2026-01-29 00:00:00,Customer 000748,AUD,Daniel Ruiz,AUS
cust_000749,2024-08-17 00:00:00,2026-01-29 00:00:00,Customer 000749,USD,Ben Carter,USA
cust_000750,2024-08-03 00:00:00,2026-01-29 00:00:00,Customer 000750,USD,Chloe Smith,U.S.A.
cust_000751,2024-08-20 00:00:00,2026-01-29 00:00:00,Customer 000751,USD,Alice Nguyen,USA
cust_000752,2024-08-20 00:00:00,2026-01-29 00:00:00,Customer 000752,USD,Ben Carter,United States of America
cust_000753,2024-08-28 00:00:00,2026-01-29 00:00:00,Customer 000753,USD,Alice Nguyen,United States
cust_000754,2024-08-28 00:00:00,2026-01-29 00:00:00,Customer 000754,USD,Chloe Smith,America
cust_000755,2024-08-01 00:00:00,2026-01-29 00:00:00,Customer 000755,USD,Chloe Smith,United States
cust_000756,2024-08-18 00:00:00,2026-01-29 00:00:00,Customer 000756,AUD,Daniel Ruiz,Australia 
cust_000757,2024-08-19 00:00:00,2026-01-29 00:00:00,Customer 000757,AUD,Eva Patel,Aus
cust_000758,2024-08-03 00:00:00,2026-01-29 00:00:00,Customer 000758,USD,Daniel Ruiz,USA
cust_000759,2024-08-01 00:00:00,2026-01-29 00:00:00,Customer 000759,USD,Chloe Smith,America
cust_000760,2024-08-23 00:00:00,2026-01-29 00:00:00,Customer 000760,USD,Alice Nguyen,U.S.A.
cust_000761,2024-08-07 00:00:00,2026-01-29 00:00:00,Customer 000761,USD,Eva Patel,United States
cust_000762,2024-08-17 00:00:00,2026-01-29 00:00:00,Customer 000762,USD,Chloe Smith,United States
cust_000763,2024-08-12 00:00:00,2026-01-29 00:00:00,Customer 000763,USD,Chloe Smith,U.S.A.
cust_000764,2024-08-26 00:00:00,2026-01-29 00:00:00,Customer 000764,USD,Alice Nguyen,United States of America
cust_000765,2024-08-18 00:00:00,2026-01-29 00:00:00,Customer 000765,AUD,Chloe Smith,Australia
cust_000766,2024-08-24 00:00:00,2026-01-29 00:00:00,Customer 000766,AUD,Daniel Ruiz,Australia
cust_000767,2024-08-14 00:00:00,2026-01-29 00:00:00,Customer 000767,AUD,Ben Carter,australia
cust_000768,2024-08-15 00:00:00,2026-01-29 00:00:00,Customer 000768,AUD,Eva Patel,AU
cust_000769,2024-08-28 00:00:00,2026-01-29 00:00:00,Customer 000769,USD,Ben Carter,America
cust_000770,2024-08-25 00:00:00,2026-01-29 00:00:00,Customer 000770,USD,Ben Carter,U.S.A.
