invoice_id,customer_id,created,status,due_date,fully_paid_on_date,total_amount,amount_due,currency_code,currency_rate_to_aud,subscription_id,repeating_invoice_id,salesperson
inv_020584,cust_001197,2025-08-05 10:06:00,PAID,2025-08-05 00:00:00,2025-08-05 00:00:00,99.00,0.00,AUD,1.000000,sub_0001173,,James O’Connor
inv_020585,cust_001197,2025-09-05 12:27:00,PAID,2025-09-05 00:00:00,2025-09-05 00:00:00,99.00,0.00,AUD,1.000000,sub_0001173,,James O’Connor
inv_020586,cust_001197,2025-10-05 18:08:00,PAID,2025-10-05 00:00:00,2025-10-05 00:00:00,99.00,0.00,AUD,1.000000,sub_0001173,,James O’Connor
inv_020587,cust_001197,2025-11-05 15:36:00,PAID,2025-11-05 00:00:00,2025-11-22 00:00:00,99.00,0.00,AUD,1.000000,sub_0001173,,James O’Connor
inv_020588,cust_001197,2025-12-05 11:44:00,PAID,2025-12-05 00:00:00,2025-12-05 00:00:00,99.00,0.00,AUD,1.000000,sub_0001173,,James O’Connor
inv_020589,cust_001197,2026-01-05 13:49:00,PAID,2026-01-05 00:00:00,2026-01-05 00:00:00,99.00,0.00,AUD,1.000000,sub_0001173,,James O’Connor
inv_020590,cust_000261,2025-08-04 08:14:00,PAID,2025-08-04 00:00:00,2025-08-04 00:00:00,99.00,0.00,AUD,1.000000,sub_0001174,,Priya Shah
inv_020591,cust_000261,2025-09-04 09:00:00,PAID,2025-09-04 00:00:00,2025-09-04 00:00:00,99.00,0.00,AUD,1.000000,sub_0001174,,Priya Shah
inv_020592,cust_000261,2025-10-04 10:03:00,PAID,2025-10-04 00:00:00,2025-10-04 00:00:00,99.00,0.00,AUD,1.000000,sub_0001174,,Priya Shah
inv_020593,cust_000261,2025-11-04 14:14:00,PAID,2025-11-04 00:00:00,2025-11-04 00:00:00,99.00,0.00,AUD,1.000000,sub_0001174,,Priya Shah
inv_020594,cust_000261,2025-12-04 16:37:00,PAID,2025-12-04 00:00:00,2025-12-04 00:00:00,99.00,0.00,AUD,1.000000,sub_0001174,,Priya Shah
inv_020595,cust_000261,2026-01-04 12:34:00,PAID,2026-01-04 00:00:00,2026-01-04 00:00:00,99.00,0.00,AUD,1.000000,sub_0001174,,Priya Shah
inv_020596,cust_001198,2025-08-02 16:52:00,PAID,2025-08-02 00:00:00,2025-08-02 00:00:00,79.00,0.00,USD,0.700130,sub_0001175,,Priya Shah
inv_020597,cust_001198,2025-09-02 13:50:00,PAID,2025-09-02 00:00:00,2025-09-02 00:00:00,79.00,0.00,USD,0.714902,sub_0001175,,Priya Shah
inv_020598,cust_001198,2025-10-02 09:02:00,PAID,2025-10-02 00:00:00,2025-10-02 00:00:00,79.00,0.00,USD,0.729372,sub_0001175,,Priya Shah
inv_020599,cust_001198,2025-11-02 12:03:00,PAID,2025-11-02 00:00:00,2025-11-02 00:00:00,79.00,0.00,USD,0.722563,sub_0001175,,Priya Shah
inv_020600,cust_001198,2025-12-02 17:21:00,PAID,2025-12-02 00:00:00,2025-12-02 00:00:00,79.00,0.00,USD,0.707987,sub_0001175,,Priya Shah
inv_020601,cust_001198,2026-01-02 09:32:00,PAID,2026-01-02 00:00:00,2026-01-02 00:00:00,79.00,0.00,USD,0.718853,sub_0001175,,Priya Shah
inv_020602,cust_001199,2025-08-06 09:21:00,PAID,2025-08-06 00:00:00,2025-08-06 00:00:00,99.00,0.00,AUD,1.000000,sub_0001176,,James O’Connor
inv_020603,cust_001199,2025-09-06 12:06:00,PAID,2025-09-06 00:00:00,2025-09-17 00:00:00,99.00,0.00,AUD,1.000000,sub_0001176,,James O’Connor
inv_020604,cust_001199,2025-10-06 09:09:00,PAID,2025-10-06 00:00:00,2025-10-06 00:00:00,99.00,0.00,AUD,1.000000,sub_0001176,,James O’Connor
inv_020605,cust_001199,2025-11-06 13:41:00,PAID,2025-11-06 00:00:00,2025-11-06 00:00:00,99.00,0.00,AUD,1.000000,sub_0001176,,James O’Connor
inv_020606,cust_001199,2025-12-06 15:05:00,PAID,2025-12-06 00:00:00,2025-12-06 00:00:00,99.00,0.00,AUD,1.000000,sub_0001176,,James O’Connor
inv_020607,cust_001199,2026-01-06 12:07:00,PAID,2026-01-06 00:00:00,2026-01-06 00:00:00,99.00,0.00,AUD,1.000000,sub_0001176,,James O’Connor
inv_020608,cust_001200,2025-08-02 10:03:00,PAID,2025-08-02 00:00:00,2025-08-02 00:00:00,79.00,0.00,USD,0.700130,sub_0001177,,Hannah Lee
inv_020609,cust_001200,2025-09-02 07:04:00,PAID,2025-09-02 00:00:00,2025-09-02 00:00:00,79.00,0.00,USD,0.714902,sub_0001177,,Hannah Lee
inv_020610,cust_001200,2025-10-02 16:34:00,PAID,2025-10-02 00:00:00,2025-10-02 00:00:00,79.00,0.00,USD,0.729372,sub_0001177,,Hannah Lee
inv_020611,cust_001200,2025-11-02 11:10:00,PAID,2025-11-02 00:00:00,2025-11-02 00:00:00,79.00,0.00,USD,0.722563,sub_0001177,,Hannah Lee
inv_020612,cust_001200,2025-12-02 14:07:00,PAID,2025-12-02 00:00:00,2025-12-02 00:00:00,79.00,0.00,USD,0.707987,sub_0001177,,Hannah Lee
inv_020613,cust_001200,2026-01-02 07:14:00,PAID,2026-01-02 00:00:00,2026-01-02 00:00:00,79.00,0.00,USD,0.718853,sub_0001177,,Hannah Lee
inv_020614,cust_001201,2025-08-06 09:08:00,PAID,2025-08-06 00:00:00,2025-08-06 00:00:00,99.00,0.00,AUD,1.000000,sub_0001178,,Hannah Lee
inv_020615,cust_001201,2025-09-06 13:13:00,PAID,2025-09-06 00:00:00,2025-09-06 00:00:00,99.00,0.00,AUD,1.000000,sub_0001178,,Hannah Lee
inv_020616,cust_001201,2025-10-06 18:20:00,PAID,2025-10-06 00:00:00,2025-10-06 00:00:00,99.00,0.00,AUD,1.000000,sub_0001178,,Hannah Lee
inv_020617,cust_001201,2025-11-06 15:40:00,PAID,2025-11-06 00:00:00,2025-11-20 00:00:00,99.00,0.00,AUD,1.000000,sub_0001178,,Hannah Lee
inv_020618,cust_001201,2025-12-06 12:58:00,PAID,2025-12-06 00:00:00,2026-01-02 00:00:00,99.00,0.00,AUD,1.000000,sub_0001178,,Hannah Lee
inv_020619,cust_001201,2026-01-06 09:57:00,PAID,2026-01-06 00:00:00,2026-01-19 00:00:00,99.00,0.00,AUD,1.000000,sub_0001178,,Hannah Lee
inv_020620,cust_001202,2025-08-03 11:47:00,PAID,2025-08-03 00:00:00,2025-08-03 00:00:00,79.00,0.00,USD,0.700130,sub_0001179,,Priya Shah
inv_020621,cust_001202,2025-09-03 12:38:00,PAID,2025-09-03 00:00:00,2025-09-03 00:00:00,79.00,0.00,USD,0.714902,sub_0001179,,Priya Shah
inv_020622,cust_001202,2025-10-03 12:50:00,PAID,2025-10-03 00:00:00,2025-10-03 00:00:00,79.00,0.00,USD,0.729372,sub_0001179,,Priya Shah
inv_020623,cust_001202,2025-11-03 18:21:00,PAID,2025-11-03 00:00:00,2025-11-03 00:00:00,79.00,0.00,USD,0.722563,sub_0001179,,Priya Shah
inv_020624,cust_001202,2025-12-03 17:02:00,PAID,2025-12-03 00:00:00,2025-12-16 00:00:00,79.00,0.00,USD,0.707987,sub_0001179,,Priya Shah
inv_020625,cust_001202,2026-01-03 12:07:00,PAID,2026-01-03 00:00:00,2026-01-03 00:00:00,79.00,0.00,USD,0.718853,sub_0001179,,Priya Shah
inv_020626,cust_000220,2025-08-03 17:21:00,PAID,2025-08-03 00:00:00,2025-08-03 00:00:00,99.00,0.00,AUD,1.000000,sub_0001180,,Michael Thompson
inv_020627,cust_000220,2025-09-03 15:10:00,PAID,2025-09-03 00:00:00,2025-09-03 00:00:00,99.00,0.00,AUD,1.000000,sub_0001180,,Michael Thompson
inv_020628,cust_001203,2025-08-01 12:48:00,PAID,2025-08-01 00:00:00,2025-08-01 00:00:00,99.00,0.00,AUD,1.000000,sub_0001181,,Hannah Lee
inv_020629,cust_001203,2025-09-01 18:42:00,PAID,2025-09-01 00:00:00,2025-09-01 00:00:00,99.00,0.00,AUD,1.000000,sub_0001181,,Hannah Lee
inv_020630,cust_001203,2025-10-01 17:30:00,PAID,2025-10-01 00:00:00,2025-10-01 00:00:00,99.00,0.00,AUD,1.000000,sub_0001181,,Hannah Lee
inv_020631,cust_001203,2025-11-01 15:27:00,PAID,2025-11-01 00:00:00,2025-11-01 00:00:00,99.00,0.00,AUD,1.000000,sub_0001181,,Hannah Lee
inv_020632,cust_001203,2025-12-01 17:22:00,PAID,2025-12-01 00:00:00,2025-12-01 00:00:00,99.00,0.00,AUD,1.000000,sub_0001181,,Hannah Lee
inv_020633,cust_001203,2026-01-01 11:12:00,PAID,2026-01-01 00:00:00,2026-01-01 00:00:00,99.00,0.00,AUD,1.000000,sub_0001181,,Hannah Lee
inv_020634,cust_001204,2025-08-02 09:45:00,PAID,2025-08-02 00:00:00,2025-08-02 00:00:00,99.00,0.00,AUD,1.000000,sub_0001182,,Sofia Martinez
inv_020635,cust_001204,2025-09-02 16:13:00,PAID,2025-09-02 00:00:00,2025-09-02 00:00:00,99.00,0.00,AUD,1.000000,sub_0001182,,Sofia Martinez
inv_020636,cust_001204,2025-10-02 07:32:00,PAID,2025-10-02 00:00:00,2025-10-02 00:00:00,99.00,0.00,AUD,1.000000,sub_0001182,,Sofia Martinez
inv_020637,cust_001204,2025-11-02 08:37:00,PAID,2025-11-02 00:00:00,2025-11-02 00:00:00,99.00,0.00,AUD,1.000000,sub_0001182,,Sofia Martinez
inv_020638,cust_001204,2025-12-02 12:38:00,PAID,2025-12-02 00:00:00,2025-12-12 00:00:00,99.00,0.00,AUD,1.000000,sub_0001182,,Sofia Martinez
inv_020639,cust_001204,2026-01-02 10:54:00,PAID,2026-01-02 00:00:00,2026-01-02 00:00:00,99.00,0.00,AUD,1.000000,sub_0001182,,Sofia Martinez
inv_020640,cust_001205,2025-08-06 10:29:00,PAID,2025-08-06 00:00:00,2025-08-06 00:00:00,79.00,0.00,USD,0.700130,sub_0001183,,Michael Thompson
inv_020641,cust_001205,2025-09-06 08:13:00,PAID,2025-09-06 00:00:00,2025-09-06 00:00:00,79.00,0.00,USD,0.714902,sub_0001183,,Michael Thompson
inv_020642,cust_001205,2025-10-06 07:08:00,PAID,2025-10-06 00:00:00,2025-10-06 00:00:00,79.00,0.00,USD,0.729372,sub_0001183,,Michael Thompson
inv_020643,cust_001205,2025-11-06 18:13:00,PAID,2025-11-06 00:00:00,2025-11-06 00:00:00,79.00,0.00,USD,0.722563,sub_0001183,,Michael Thompson
inv_020644,cust_001205,2025-12-06 17:59:00,PAID,2025-12-06 00:00:00,2025-12-06 00:00:00,79.00,0.00,USD,0.707987,sub_0001183,,Michael Thompson
inv_020645,cust_001205,2026-01-06 17:00:00,PAID,2026-01-06 00:00:00,2026-01-06 00:00:00,79.00,0.00,USD,0.718853,sub_0001183,,Michael Thompson
inv_020646,cust_001206,2025-08-04 11:10:00,PAID,2025-08-04 00:00:00,2025-08-04 00:00:00,79.00,0.00,USD,0.700130,sub_0001184,,Michael Thompson
inv_020647,cust_001206,2025-09-04 17:33:00,PAID,2025-09-04 00:00:00,2025-09-04 00:00:00,79.00,0.00,USD,0.714902,sub_0001184,,Michael Thompson
inv_020648,cust_001206,2025-10-04 14:56:00,PAID,2025-10-04 00:00:00,2025-10-04 00:00:00,79.00,0.00,USD,0.729372,sub_0001184,,Michael Thompson
inv_020649,cust_001206,2025-11-04 18:12:00,PAID,2025-11-04 00:00:00,2025-11-04 00:00:00,79.00,0.00,USD,0.722563,sub_0001184,,Michael Thompson
inv_020650,cust_001206,2025-12-04 08:59:00,PAID,2025-12-04 00:00:00,2025-12-04 00:00:00,79.00,0.00,USD,0.707987,sub_0001184,,Michael Thompson
inv_020651,cust_001206,2026-01-04 08:23:00,PAID,2026-01-04 00:00:00,2026-01-04 00:00:00,79.00,0.00,USD,0.718853,sub_0001184,,Michael Thompson
inv_020652,cust_001207,2025-08-02 16:28:00,PAID,2025-08-02 00:00:00,2025-08-02 00:00:00,99.00,0.00,AUD,1.000000,sub_0001185,,Hannah Lee
inv_020653,cust_001207,2025-09-02 18:57:00,PAID,2025-09-02 00:00:00,2025-09-02 00:00:00,99.00,0.00,AUD,1.000000,sub_0001185,,Hannah Lee
inv_020654,cust_001207,2025-10-02 07:20:00,PAID,2025-10-02 00:00:00,2025-10-02 00:00:00,99.00,0.00,AUD,1.000000,sub_0001185,,Hannah Lee
inv_020655,cust_001207,2025-11-02 16:51:00,PAID,2025-11-02 00:00:00,2025-11-02 00:00:00,99.00,0.00,AUD,1.000000,sub_0001185,,Hannah Lee
inv_020656,cust_001207,2025-12-02 18:28:00,PAID,2025-12-02 00:00:00,2025-12-02 00:00:00,99.00,0.00,AUD,1.000000,sub_0001185,,Hannah Lee
inv_020657,cust_001207,2026-01-02 08:46:00,PAID,2026-01-02 00:00:00,2026-01-23 00:00:00,99.00,0.00,AUD,1.000000,sub_0001185,,Hannah Lee
inv_020658,cust_001208,2025-08-01 07:27:00,PAID,2025-08-01 00:00:00,2025-08-01 00:00:00,99.00,0.00,AUD,1.000000,sub_0001186,,Hannah Lee
inv_020659,cust_001208,2025-09-01 11:13:00,PAID,2025-09-01 00:00:00,2025-09-01 00:00:00,99.00,0.00,AUD,1.000000,sub_0001186,,Hannah Lee
inv_020660,cust_001208,2025-10-01 09:11:00,PAID,2025-10-01 00:00:00,2025-10-01 00:00:00,99.00,0.00,AUD,1.000000,sub_0001186,,Hannah Lee
inv_020661,cust_001208,2025-11-01 08:16:00,PAID,2025-11-01 00:00:00,2025-11-01 00:00:00,99.00,0.00,AUD,1.000000,sub_0001186,,Hannah Lee
inv_020662,cust_001208,2025-12-01 10:06:00,PAID,2025-12-01 00:00:00,2025-12-01 00:00:00,99.00,0.00,AUD,1.000000,sub_0001186,,Hannah Lee
inv_020663,cust_001208,2026-01-01 12:45:00,PAID,2026-01-01 00:00:00,2026-01-01 00:00:00,99.00,0.00,AUD,1.000000,sub_0001186,,Hannah Lee
inv_020664,cust_001209,2025-08-06 18:47:00,PAID,2025-08-06 00:00:00,2025-08-06 00:00:00,79.00,0.00,USD,0.700130,sub_0001187,,Michael Thompson
inv_020665,cust_001209,2025-09-06 14:09:00,PAID,2025-09-06 00:00:00,2025-09-06 00:00:00,79.00,0.00,USD,0.714902,sub_0001187,,Michael Thompson
inv_020666,cust_001209,2025-10-06 08:21:00,PAID,2025-10-06 00:00:00,2025-10-06 00:00:00,79.00,0.00,USD,0.729372,sub_0001187,,Michael Thompson
inv_020667,cust_001209,2025-11-06 11:11:00,PAID,2025-11-06 00:00:00,2025-11-06 00:00:00,79.00,0.00,USD,0.722563,sub_0001187,,Michael Thompson
inv_020668,cust_001209,2025-12-06 11:39:00,PAID,2025-12-06 00:00:00,2025-12-06 00:00:00,79.00,0.00,USD,0.707987,sub_0001187,,Michael Thompson
inv_020669,cust_001209,2026-01-06 07:01:00,PAID,2026-01-06 00:00:00,2026-01-06 00:00:00,79.00,0.00,USD,0.718853,sub_0001187,,Michael Thompson
inv_020670,cust_001210,2025-08-06 08:18:00,PAID,2025-08-06 00:00:00,2025-08-06 00:00:00,99.00,0.00,AUD,1.000000,sub_0001188,,Priya Shah
inv_020671,cust_001210,2025-09-06 08:33:00,PAID,2025-09-06 00:00:00,2025-09-06 00:00:00,99.00,0.00,AUD,1.000000,sub_0001188,,Priya Shah
inv_020672,cust_001210,2025-10-06 17:29:00,PAID,2025-10-06 00:00:00,2025-10-06 00:00:00,99.00,0.00,AUD,1.000000,sub_0001188,,Priya Shah
inv_020673,cust_001210,2025-11-06 10:43:00,PAID,2025-11-06 00:00:00,2025-11-21 00:00:00,99.00,0.00,AUD,1.000000,sub_0001188,,Priya Shah
inv_020674,cust_001210,2025-12-06 15:30:00,PAID,2025-12-06 00:00:00,2025-12-06 00:00:00,99.00,0.00,AUD,1.000000,sub_0001188,,Priya Shah
inv_020675,cust_001210,2026-01-06 11:21:00,PAID,2026-01-06 00:00:00,2026-01-06 00:00:00,99.00,0.00,AUD,1.000000,sub_0001188,,Priya Shah
inv_020676,cust_001211,2025-08-01 18:45:00,PAID,2025-08-01 00:00:00,2025-08-01 00:00:00,99.00,0.00,AUD,1.000000,sub_0001189,,James O’Connor
inv_020677,cust_001211,2025-09-01 15:00:00,PAID,2025-09-01 00:00:00,2025-09-01 00:00:00,99.00,0.00,AUD,1.000000,sub_0001189,,James O’Connor
inv_020678,cust_001211,2025-10-01 10:41:00,PAID,2025-10-01 00:00:00,2025-10-01 00:00:00,99.00,0.00,AUD,1.000000,sub_0001189,,James O’Connor
inv_020679,cust_001211,2025-11-01 15:50:00,PAID,2025-11-01 00:00:00,2025-11-01 00:00:00,99.00,0.00,AUD,1.000000,sub_0001189,,James O’Connor
inv_020680,cust_001211,2025-12-01 12:42:00,PAID,2025-12-01 00:00:00,2025-12-01 00:00:00,99.00,0.00,AUD,1.000000,sub_0001189,,James O’Connor
inv_020681,cust_001211,2026-01-01 09:10:00,PAID,2026-01-01 00:00:00,2026-01-08 00:00:00,99.00,0.00,AUD,1.000000,sub_0001189,,James O’Connor
inv_020682,cust_000598,2025-08-02 16:55:00,PAID,2025-08-02 00:00:00,2025-08-02 00:00:00,99.00,0.00,AUD,1.000000,sub_0001190,,Michael Thompson
inv_020683,cust_000598,2025-09-02 07:15:00,PAID,2025-09-02 00:00:00,2025-09-02 00:00:00,99.00,0.00,AUD,1.000000,sub_0001190,,Michael Thompson
inv_020684,cust_000598,2025-10-02 13:22:00,PAID,2025-10-02 00:00:00,2025-10-02 00:00:00,99.00,0.00,AUD,1.000000,sub_0001190,,Michael Thompson
inv_020685,cust_000598,2025-11-02 15:50:00,PAID,2025-11-02 00:00:00,2025-11-02 00:00:00,99.00,0.00,AUD,1.000000,sub_0001190,,Michael Thompson
inv_020686,cust_000598,2025-12-02 18:03:00,PAID,2025-12-02 00:00:00,2025-12-02 00:00:00,99.00,0.00,AUD,1.000000,sub_0001190,,Michael Thompson
inv_020687,cust_000598,2026-01-02 07:46:00,PAID,2026-01-02 00:00:00,2026-01-02 00:00:00,99.00,0.00,AUD,1.000000,sub_0001190,,Michael Thompson
inv_020688,cust_001212,2025-08-01 11:22:00,PAID,2025-08-01 00:00:00,2025-08-01 00:00:00,79.00,0.00,USD,0.700130,sub_0001191,,James O’Connor
inv_020689,cust_001212,2025-09-01 14:35:00,PAID,2025-09-01 00:00:00,2025-09-01 00:00:00,79.00,0.00,USD,0.714902,sub_0001191,,James O’Connor
inv_020690,cust_001212,2025-10-01 15:14:00,PAID,2025-10-01 00:00:00,2025-10-01 00:00:00,79.00,0.00,USD,0.729372,sub_0001191,,James O’Connor
inv_020691,cust_001212,2025-11-01 07:43:00,PAID,2025-11-01 00:00:00,2025-11-01 00:00:00,79.00,0.00,USD,0.722563,sub_0001191,,James O’Connor
inv_020692,cust_001212,2025-12-01 15:03:00,PAID,2025-12-01 00:00:00,2025-12-01 00:00:00,79.00,0.00,USD,0.707987,sub_0001191,,James O’Connor
inv_020693,cust_001212,2026-01-01 09:36:00,PAID,2026-01-01 00:00:00,2026-01-01 00:00:00,79.00,0.00,USD,0.718853,sub_0001191,,James O’Connor
inv_020694,cust_001213,2025-08-01 11:18:00,PAID,2025-08-01 00:00:00,2025-08-01 00:00:00,79.00,0.00,USD,0.700130,sub_0001192,,Michael Thompson
inv_020695,cust_001213,2025-09-01 18:03:00,PAID,2025-09-01 00:00:00,2025-09-01 00:00:00,79.00,0.00,USD,0.714902,sub_0001192,,Michael Thompson
inv_020696,cust_001213,2025-10-01 08:02:00,PAID,2025-10-01 00:00:00,2025-10-01 00:00:00,79.00,0.00,USD,0.729372,sub_0001192,,Michael Thompson
inv_020697,cust_001213,2025-11-01 12:49:00,PAID,2025-11-01 00:00:00,2025-11-01 00:00:00,79.00,0.00,USD,0.722563,sub_0001192,,Michael Thompson
inv_020698,cust_001213,2025-12-01 14:23:00,PAID,2025-12-01 00:00:00,2025-12-01 00:00:00,79.00,0.00,USD,0.707987,sub_0001192,,Michael Thompson
inv_020699,cust_001213,2026-01-01 12:04:00,UNPAID,2026-01-01 00:00:00,,79.00,79.00,USD,0.718853,sub_0001192,,Michael Thompson
inv_020700,cust_001214,2025-08-05 09:44:00,PAID,2025-08-05 00:00:00,2025-08-19 00:00:00,79.00,0.00,USD,0.700130,sub_0001193,,Michael Thompson
inv_020701,cust_001214,2025-09-05 09:16:00,PAID,2025-09-05 00:00:00,2025-09-05 00:00:00,79.00,0.00,USD,0.714902,sub_0001193,,Michael Thompson
inv_020702,cust_001214,2025-10-05 10:43:00,PAID,2025-10-05 00:00:00,2025-10-05 00:00:00,79.00,0.00,USD,0.729372,sub_0001193,,Michael Thompson
inv_020703,cust_001214,2025-11-05 18:48:00,PAID,2025-11-05 00:00:00,2025-11-05 00:00:00,79.00,0.00,USD,0.722563,sub_0001193,,Michael Thompson
inv_020704,cust_001214,2025-12-05 17:49:00,PAID,2025-12-05 00:00:00,2025-12-05 00:00:00,79.00,0.00,USD,0.707987,sub_0001193,,Michael Thompson
inv_020705,cust_001214,2026-01-05 07:07:00,PAID,2026-01-05 00:00:00,2026-01-05 00:00:00,79.00,0.00,USD,0.718853,sub_0001193,,Michael Thompson
inv_020706,cust_000078,2025-08-06 09:14:00,PAID,2025-08-06 00:00:00,2025-08-06 00:00:00,79.00,0.00,USD,0.700130,sub_0001194,,Sofia Martinez
inv_020707,cust_000078,2025-09-06 17:36:00,PAID,2025-09-06 00:00:00,2025-09-06 00:00:00,79.00,0.00,USD,0.714902,sub_0001194,,Sofia Martinez
inv_020708,cust_000078,2025-10-06 15:29:00,PAID,2025-10-06 00:00:00,2025-10-13 00:00:00,79.00,0.00,USD,0.729372,sub_0001194,,Sofia Martinez
inv_020709,cust_000078,2025-11-06 16:57:00,PAID,2025-11-06 00:00:00,2025-11-06 00:00:00,79.00,0.00,USD,0.722563,sub_0001194,,Sofia Martinez
inv_020710,cust_000078,2025-12-06 14:42:00,PAID,2025-12-06 00:00:00,2025-12-19 00:00:00,79.00,0.00,USD,0.707987,sub_0001194,,Sofia Martinez
inv_020711,cust_000078,2026-01-06 08:22:00,PAID,2026-01-06 00:00:00,2026-01-06 00:00:00,79.00,0.00,USD,0.718853,sub_0001194,,Sofia Martinez
inv_020712,cust_001215,2025-08-02 11:15:00,PAID,2025-08-02 00:00:00,2025-08-02 00:00:00,99.00,0.00,AUD,1.000000,sub_0001195,,James O’Connor
inv_020713,cust_001215,2025-09-02 14:51:00,PAID,2025-09-02 00:00:00,2025-09-02 00:00:00,99.00,0.00,AUD,1.000000,sub_0001195,,James O’Connor
inv_020714,cust_001215,2025-10-02 18:18:00,PAID,2025-10-02 00:00:00,2025-10-02 00:00:00,99.00,0.00,AUD,1.000000,sub_0001195,,James O’Connor
inv_020715,cust_001215,2025-11-02 13:30:00,PAID,2025-11-02 00:00:00,2025-11-02 00:00:00,99.00,0.00,AUD,1.000000,sub_0001195,,James O’Connor
inv_020716,cust_001215,2025-12-02 14:49:00,PAID,2025-12-02 00:00:00,2025-12-02 00:00:00,99.00,0.00,AUD,1.000000,sub_0001195,,James O’Connor
inv_020717,cust_001215,2026-01-02 11:44:00,PAID,2026-01-02 00:00:00,2026-01-07 00:00:00,99.00,0.00,AUD,1.000000,sub_0001195,,James O’Connor
inv_020718,cust_000507,2025-08-04 14:46:00,PAID,2025-08-04 00:00:00,2025-08-04 00:00:00,99.00,0.00,AUD,1.000000,sub_0001196,,Hannah Lee
inv_020719,cust_000507,2025-09-04 09:07:00,PAID,2025-09-04 00:00:00,2025-09-04 00:00:00,99.00,0.00,AUD,1.000000,sub_0001196,,Hannah Lee
inv_020720,cust_000507,2025-10-04 12:43:00,PAID,2025-10-04 00:00:00,2025-10-04 00:00:00,99.00,0.00,AUD,1.000000,sub_0001196,,Hannah Lee
inv_020721,cust_000507,2025-11-04 14:20:00,PAID,2025-11-04 00:00:00,2025-11-04 00:00:00,99.00,0.00,AUD,1.000000,sub_0001196,,Hannah Lee
inv_020722,cust_000507,2025-12-04 11:58:00,PAID,2025-12-04 00:00:00,2025-12-04 00:00:00,99.00,0.00,AUD,1.000000,sub_0001196,,Hannah Lee
inv_020723,cust_000507,2026-01-04 13:56:00,PAID,2026-01-04 00:00:00,2026-01-04 00:00:00,99.00,0.00,AUD,1.000000,sub_0001196,,Hannah Lee
inv_020724,cust_001216,2025-08-03 18:37:00,PAID,2025-08-03 00:00:00,2025-08-03 00:00:00,79.00,0.00,USD,0.700130,sub_0001197,,Michael Thompson
inv_020725,cust_001216,2025-09-03 16:19:00,PAID,2025-09-03 00:00:00,2025-09-03 00:00:00,79.00,0.00,USD,0.714902,sub_0001197,,Michael Thompson
inv_020726,cust_001216,2025-10-03 07:47:00,PAID,2025-10-03 00:00:00,2025-10-03 00:00:00,79.00,0.00,USD,0.729372,sub_0001197,,Michael Thompson
inv_020727,cust_001216,2025-11-03 15:59:00,PAID,2025-11-03 00:00:00,2025-11-03 00:00:00,79.00,0.00,USD,0.722563,sub_0001197,,Michael Thompson
inv_020728,cust_001216,2025-12-03 18:59:00,PAID,2025-12-03 00:00:00,2025-12-03 00:00:00,79.00,0.00,USD,0.707987,sub_0001197,,Michael Thompson
inv_020729,cust_001216,2026-01-03 14:16:00,PAID,2026-01-03 00:00:00,2026-01-03 00:00:00,79.00,0.00,USD,0.718853,sub_0001197,,Michael Thompson
inv_020730,cust_001217,2025-09-01 07:18:00,PAID,2025-09-01 00:00:00,2025-09-01 00:00:00,15868.41,0.00,USD,0.714902,sub_0001198,,Priya Shah
inv_020731,cust_001217,2025-10-01 13:30:00,PAID,2025-10-01 00:00:00,2025-10-01 00:00:00,15868.41,0.00,USD,0.729372,sub_0001198,,Priya Shah
inv_020732,cust_001217,2025-11-01 15:43:00,PAID,2025-11-01 00:00:00,2025-11-01 00:00:00,15868.41,0.00,USD,0.722563,sub_0001198,,Priya Shah
inv_020733,cust_001217,2025-12-01 11:15:00,PAID,2025-12-01 00:00:00,2025-12-01 00:00:00,15868.41,0.00,USD,0.707987,sub_0001198,,Priya Shah
inv_020734,cust_001217,2026-01-01 11:06:00,PAID,2026-01-01 00:00:00,2026-01-01 00:00:00,15868.41,0.00,USD,0.718853,sub_0001198,,Priya Shah
inv_020735,cust_001219,2025-09-06 15:58:00,PAID,2025-09-06 00:00:00,2025-09-06 00:00:00,4807.26,0.00,USD,0.714902,sub_0001199,,James O’Connor
inv_020736,cust_001219,2025-10-06 09:29:00,PAID,2025-10-06 00:00:00,2025-10-06 00:00:00,4807.26,0.00,USD,0.729372,sub_0001199,,James O’Connor
inv_020737,cust_001219,2025-11-06 08:08:00,PAID,2025-11-06 00:00:00,2025-11-06 00:00:00,4807.26,0.00,USD,0.722563,sub_0001199,,James O’Connor
inv_020738,cust_001219,2025-12-06 16:02:00,PAID,2025-12-06 00:00:00,2025-12-06 00:00:00,4807.26,0.00,USD,0.707987,sub_0001199,,James O’Connor
inv_020739,cust_001219,2026-01-06 08:49:00,PAID,2026-01-06 00:00:00,2026-01-06 00:00:00,4807.26,0.00,USD,0.718853,sub_0001199,,James O’Connor
inv_020740,cust_001223,2025-09-01 11:08:00,PAID,2025-09-01 00:00:00,2025-09-01 00:00:00,79.00,0.00,USD,0.714902,sub_0001200,,James O’Connor
inv_020741,cust_001223,2025-10-01 08:56:00,PAID,2025-10-01 00:00:00,2025-10-01 00:00:00,79.00,0.00,USD,0.729372,sub_0001200,,James O’Connor
inv_020742,cust_001223,2025-11-01 15:45:00,PAID,2025-11-01 00:00:00,2025-11-01 00:00:00,79.00,0.00,USD,0.722563,sub_0001200,,James O’Connor
