ticket_id,created_at,last_updated,customer_id,removal_status,platform,successfully_removed_date,price_for_successful_removal,currency,billing_type
tkt_431192,2026-01-07 00:00:00,2026-01-10 00:00:00,cust_000946,Not Started,Google,,0.00,USD,Included in Retainer
tkt_431202,2026-01-17 00:00:00,2026-01-18 00:00:00,cust_000946,Not Started,Google,,0.00,USD,Included in Retainer
tkt_43253,2025-08-18 00:00:00,2025-09-06 00:00:00,cust_000369,Unsuccessful,Google,,375.00,USD,Pay Per Removal
tkt_43263,2025-11-06 00:00:00,2025-12-07 00:00:00,cust_000369,Successful,Google,2025-12-07 00:00:00,375.00,USD,Pay Per Removal
tkt_43371,2025-09-29 00:00:00,2025-09-30 00:00:00,cust_000370,Not Started,Google,,375.00,USD,Pay Per Removal
tkt_43373,2025-10-04 00:00:00,2025-10-11 00:00:00,cust_000370,Unsuccessful,Google,,375.00,USD,Pay Per Removal
tkt_433739,2025-07-04 00:00:00,2025-07-19 00:00:00,cust_000576,Unsuccessful,Other,,0.00,AUD,Included in Retainer
tkt_433748,2025-07-16 00:00:00,2025-07-24 00:00:00,cust_000576,Unsuccessful,Google,,0.00,AUD,Included in Retainer
tkt_433757,2025-07-11 00:00:00,2025-07-19 00:00:00,cust_000576,Successful,Other,2025-07-19 00:00:00,0.00,AUD,Included in Retainer
tkt_433767,2025-07-22 00:00:00,2025-08-19 00:00:00,cust_000576,Unsuccessful,Other,,0.00,AUD,Included in Retainer
tkt_433777,2025-08-15 00:00:00,2025-08-22 00:00:00,cust_000576,Unsuccessful,Google,,0.00,AUD,Included in Retainer
tkt_433787,2025-08-28 00:00:00,2025-09-07 00:00:00,cust_000576,Unsuccessful,Google,,0.00,AUD,Included in Retainer
tkt_433797,2025-08-04 00:00:00,2025-08-13 00:00:00,cust_000576,Unsuccessful,Google,,0.00,AUD,Included in Retainer
tkt_433807,2025-09-28 00:00:00,2025-11-02 00:00:00,cust_000576,Successful,Other,2025-11-02 00:00:00,0.00,AUD,Included in Retainer
tkt_433817,2025-09-05 00:00:00,2025-09-28 00:00:00,cust_000576,Unsuccessful,Google,,0.00,AUD,Included in Retainer
tkt_433827,2025-09-17 00:00:00,2025-10-11 00:00:00,cust_000576,Unsuccessful,Google,,0.00,AUD,Included in Retainer
tkt_433837,2025-09-25 00:00:00,2025-10-09 00:00:00,cust_000576,Unsuccessful,Google,,0.00,AUD,Included in Retainer
tkt_433847,2025-10-11 00:00:00,2025-10-30 00:00:00,cust_000576,Successful,Other,2025-10-30 00:00:00,0.00,AUD,Included in Retainer
tkt_433857,2025-10-06 00:00:00,2025-10-15 00:00:00,cust_000576,Unsuccessful,Google,,0.00,AUD,Included in Retainer
tkt_433867,2025-10-09 00:00:00,2025-10-11 00:00:00,cust_000576,Not Started,Other,,0.00,AUD,Included in Retainer
tkt_433877,2025-11-09 00:00:00,2025-11-13 00:00:00,cust_000576,Unsuccessful,Other,,0.00,AUD,Included in Retainer
tkt_433887,2025-11-22 00:00:00,2025-12-27 00:00:00,cust_000576,Successful,Other,2025-12-27 00:00:00,0.00,AUD,Included in Retainer
tkt_433897,2025-11-25 00:00:00,2025-12-15 00:00:00,cust_000576,Successful,Google,2025-12-15 00:00:00,0.00,AUD,Included in Retainer
tkt_433907,2025-11-19 00:00:00,2026-01-05 00:00:00,cust_000576,Unsuccessful,Google,,0.00,AUD,Included in Retainer
tkt_433917,2025-12-17 00:00:00,2026-01-19 00:00:00,cust_000576,In Progress,Google,,0.00,AUD,Included in Retainer
tkt_433927,2025-12-21 00:00:00,2025-12-22 00:00:00,cust_000576,Not Started,Other,,0.00,AUD,Included in Retainer
tkt_433937,2025-12-06 00:00:00,2025-12-07 00:00:00,cust_000576,Not Started,Google,,0.00,AUD,Included in Retainer
tkt_433947,2025-12-23 00:00:00,2025-12-26 00:00:00,cust_000576,Not Started,Google,,0.00,AUD,Included in Retainer
tkt_433957,2026-01-18 00:00:00,2026-01-29 00:00:00,cust_000576,In Progress,Google,,0.00,AUD,Included in Retainer
tkt_433967,2026-01-05 00:00:00,2026-01-17 00:00:00,cust_000576,In Progress,Google,,0.00,AUD,Included in Retainer
tkt_433977,2026-01-04 00:00:00,2026-01-19 00:00:00,cust_000576,Unsuccessful,Other,,0.00,AUD,Included in Retainer
tkt_434519,2025-07-24 00:00:00,2025-08-20 00:00:00,cust_000948,Unsuccessful,Other,,0.00,AUD,Included in Retainer
tkt_434529,2025-08-17 00:00:00,2025-09-10 00:00:00,cust_000948,Unsuccessful,Google,,0.00,AUD,Included in Retainer
tkt_434539,2025-09-28 00:00:00,2025-11-11 00:00:00,cust_000948,Successful,Google,2025-11-11 00:00:00,0.00,AUD,Included in Retainer
tkt_434549,2025-09-13 00:00:00,2025-09-15 00:00:00,cust_000948,Successful,Google,2025-09-15 00:00:00,0.00,AUD,Included in Retainer
tkt_434559,2025-10-19 00:00:00,2026-01-25 00:00:00,cust_000948,In Progress,Google,,0.00,AUD,Included in Retainer
tkt_434569,2025-11-27 00:00:00,2025-11-29 00:00:00,cust_000948,Unsuccessful,Google,,0.00,AUD,Included in Retainer
tkt_434579,2025-11-11 00:00:00,2025-11-13 00:00:00,cust_000948,Not Started,Other,,0.00,AUD,Included in Retainer
tkt_434589,2025-12-25 00:00:00,2025-12-27 00:00:00,cust_000948,Not Started,Google,,0.00,AUD,Included in Retainer
tkt_434955,2025-07-01 00:00:00,2025-07-27 00:00:00,cust_000949,Unsuccessful,Glassdoor,,0.00,AUD,Included in Retainer
tkt_434965,2025-09-30 00:00:00,2025-10-28 00:00:00,cust_000949,Unsuccessful,Google,,0.00,AUD,Included in Retainer
tkt_434975,2025-11-02 00:00:00,2025-11-07 00:00:00,cust_000949,Successful,Google,2025-11-07 00:00:00,0.00,AUD,Included in Retainer
tkt_434985,2025-12-28 00:00:00,2025-12-28 00:00:00,cust_000949,Not Started,Google,,0.00,AUD,Included in Retainer
tkt_435199,2025-08-16 00:00:00,2025-09-15 00:00:00,cust_000987,Unsuccessful,Glassdoor,,0.00,USD,Included in Retainer
tkt_435209,2025-09-11 00:00:00,2025-09-13 00:00:00,cust_000987,Not Started,Glassdoor,,0.00,USD,Included in Retainer
tkt_435219,2025-11-30 00:00:00,2025-12-20 00:00:00,cust_000987,Successful,Glassdoor,2025-12-20 00:00:00,0.00,USD,Included in Retainer
tkt_435229,2026-01-16 00:00:00,2026-01-17 00:00:00,cust_000987,Not Started,Other,,0.00,USD,Included in Retainer
tkt_436028,2025-07-13 00:00:00,2025-07-17 00:00:00,cust_000988,Unsuccessful,Other,,0.00,USD,Included in Retainer
tkt_436038,2025-07-03 00:00:00,2025-09-01 00:00:00,cust_000988,Successful,Glassdoor,2025-09-01 00:00:00,0.00,USD,Included in Retainer
tkt_436048,2025-08-24 00:00:00,2025-08-25 00:00:00,cust_000988,Successful,Google,2025-08-25 00:00:00,0.00,USD,Included in Retainer
tkt_436058,2025-08-18 00:00:00,2025-09-15 00:00:00,cust_000988,Unsuccessful,Glassdoor,,0.00,USD,Included in Retainer
tkt_436068,2025-09-25 00:00:00,2025-10-19 00:00:00,cust_000988,Successful,Google,2025-10-19 00:00:00,0.00,USD,Included in Retainer
tkt_436078,2025-10-18 00:00:00,2025-10-19 00:00:00,cust_000988,Successful,Google,2025-10-19 00:00:00,0.00,USD,Included in Retainer
tkt_436088,2025-10-12 00:00:00,2025-10-30 00:00:00,cust_000988,Unsuccessful,Google,,0.00,USD,Included in Retainer
tkt_436098,2025-11-11 00:00:00,2025-11-18 00:00:00,cust_000988,Unsuccessful,Other,,0.00,USD,Included in Retainer
tkt_436108,2025-12-14 00:00:00,2025-12-15 00:00:00,cust_000988,Not Started,Other,,0.00,USD,Included in Retainer
tkt_436118,2025-12-24 00:00:00,2025-12-26 00:00:00,cust_000988,Not Started,Glassdoor,,0.00,USD,Included in Retainer
tkt_436128,2026-01-10 00:00:00,2026-01-13 00:00:00,cust_000988,Not Started,Google,,0.00,USD,Included in Retainer
tkt_436441,2025-07-29 00:00:00,2025-08-05 00:00:00,cust_000989,Unsuccessful,Google,,0.00,AUD,Included in Retainer
tkt_436451,2025-08-13 00:00:00,2025-08-23 00:00:00,cust_000989,Successful,Other,2025-08-23 00:00:00,0.00,AUD,Included in Retainer
tkt_436461,2025-09-30 00:00:00,2025-10-21 00:00:00,cust_000989,Successful,Other,2025-10-21 00:00:00,0.00,AUD,Included in Retainer
tkt_436471,2025-11-13 00:00:00,2025-11-16 00:00:00,cust_000989,Not Started,Google,,0.00,AUD,Included in Retainer
tkt_436481,2025-12-29 00:00:00,2026-01-18 00:00:00,cust_000989,In Progress,Google,,0.00,AUD,Included in Retainer
tkt_437787,2025-07-03 00:00:00,2025-08-06 00:00:00,cust_000990,Unsuccessful,Google,,0.00,USD,Included in Retainer
tkt_437797,2025-07-04 00:00:00,2026-01-23 00:00:00,cust_000990,In Progress,Google,,0.00,USD,Included in Retainer
tkt_437807,2025-07-30 00:00:00,2025-08-31 00:00:00,cust_000990,Unsuccessful,Glassdoor,,0.00,USD,Included in Retainer
tkt_437817,2025-07-14 00:00:00,2025-07-22 00:00:00,cust_000990,Unsuccessful,Google,,0.00,USD,Included in Retainer
tkt_437827,2025-08-30 00:00:00,2025-10-15 00:00:00,cust_000990,Unsuccessful,Other,,0.00,USD,Included in Retainer
tkt_437837,2025-08-13 00:00:00,2025-09-20 00:00:00,cust_000990,Unsuccessful,Google,,0.00,USD,Included in Retainer
tkt_437847,2025-08-14 00:00:00,2025-08-23 00:00:00,cust_000990,Unsuccessful,Glassdoor,,0.00,USD,Included in Retainer
tkt_437857,2025-08-25 00:00:00,2025-09-07 00:00:00,cust_000990,Unsuccessful,Other,,0.00,USD,Included in Retainer
tkt_437867,2025-09-11 00:00:00,2025-09-14 00:00:00,cust_000990,Not Started,Google,,0.00,USD,Included in Retainer
tkt_437877,2025-09-08 00:00:00,2025-10-11 00:00:00,cust_000990,Unsuccessful,Other,,0.00,USD,Included in Retainer
tkt_437887,2025-10-05 00:00:00,2026-01-28 00:00:00,cust_000990,In Progress,Google,,0.00,USD,Included in Retainer
tkt_437897,2025-10-12 00:00:00,2026-01-16 00:00:00,cust_000990,In Progress,Google,,0.00,USD,Included in Retainer
tkt_437907,2025-10-18 00:00:00,2025-11-16 00:00:00,cust_000990,Unsuccessful,Google,,0.00,USD,Included in Retainer
tkt_437917,2025-11-26 00:00:00,2025-12-05 00:00:00,cust_000990,Unsuccessful,Google,,0.00,USD,Included in Retainer
tkt_437927,2025-11-12 00:00:00,2025-11-14 00:00:00,cust_000990,Not Started,Other,,0.00,USD,Included in Retainer
tkt_437937,2025-11-02 00:00:00,2025-11-04 00:00:00,cust_000990,Successful,Google,2025-11-04 00:00:00,0.00,USD,Included in Retainer
tkt_437947,2025-12-21 00:00:00,2026-01-12 00:00:00,cust_000990,Unsuccessful,Google,,0.00,USD,Included in Retainer
tkt_437957,2025-12-12 00:00:00,2026-01-27 00:00:00,cust_000990,In Progress,Google,,0.00,USD,Included in Retainer
tkt_437967,2026-01-13 00:00:00,2026-01-16 00:00:00,cust_000990,Not Started,Glassdoor,,0.00,USD,Included in Retainer
tkt_437977,2026-01-30 00:00:00,2026-01-31 00:00:00,cust_000990,In Progress,Glassdoor,,0.00,USD,Included in Retainer
tkt_437987,2026-01-10 00:00:00,2026-01-10 00:00:00,cust_000990,Not Started,Google,,0.00,USD,Included in Retainer
tkt_43808,2025-09-04 00:00:00,2025-09-09 00:00:00,cust_000372,Successful,Other,2025-09-09 00:00:00,500.00,AUD,Pay Per Removal
tkt_43818,2025-12-14 00:00:00,2025-12-17 00:00:00,cust_000372,Successful,Google,2025-12-17 00:00:00,500.00,AUD,Pay Per Removal
tkt_438574,2025-07-20 00:00:00,2025-08-03 00:00:00,cust_000991,Successful,Other,2025-08-03 00:00:00,0.00,USD,Included in Retainer
tkt_438584,2025-07-06 00:00:00,2025-08-02 00:00:00,cust_000991,Unsuccessful,Other,,0.00,USD,Included in Retainer
tkt_438594,2025-08-24 00:00:00,2025-08-29 00:00:00,cust_000991,Successful,Glassdoor,2025-08-29 00:00:00,0.00,USD,Included in Retainer
tkt_438604,2025-08-14 00:00:00,2025-08-14 00:00:00,cust_000991,Successful,Google,2025-08-14 00:00:00,0.00,USD,Included in Retainer
tkt_438614,2025-09-13 00:00:00,2025-09-23 00:00:00,cust_000991,Unsuccessful,Glassdoor,,0.00,USD,Included in Retainer
tkt_438624,2025-10-30 00:00:00,2025-11-26 00:00:00,cust_000991,Successful,Other,2025-11-26 00:00:00,0.00,USD,Included in Retainer
tkt_438634,2025-10-30 00:00:00,2025-11-21 00:00:00,cust_000991,Unsuccessful,Glassdoor,,0.00,USD,Included in Retainer
tkt_438644,2025-12-05 00:00:00,2026-01-25 00:00:00,cust_000991,In Progress,Glassdoor,,0.00,USD,Included in Retainer
tkt_438654,2026-01-22 00:00:00,2026-01-25 00:00:00,cust_000991,Not Started,Other,,0.00,USD,Included in Retainer
tkt_438664,2026-01-24 00:00:00,2026-01-28 00:00:00,cust_000991,In Progress,Google,,0.00,USD,Included in Retainer
tkt_438985,2025-07-11 00:00:00,2026-01-22 00:00:00,cust_000992,In Progress,Google,,0.00,AUD,Included in Retainer
tkt_438995,2025-08-18 00:00:00,2025-08-25 00:00:00,cust_000992,Unsuccessful,Google,,0.00,AUD,Included in Retainer
tkt_439005,2025-09-19 00:00:00,2025-10-15 00:00:00,cust_000992,Unsuccessful,Other,,0.00,AUD,Included in Retainer
tkt_439015,2025-10-01 00:00:00,2025-10-30 00:00:00,cust_000992,Successful,Google,2025-10-30 00:00:00,0.00,AUD,Included in Retainer
tkt_439025,2025-11-27 00:00:00,2025-11-28 00:00:00,cust_000992,Not Started,Other,,0.00,AUD,Included in Retainer
tkt_439035,2025-12-14 00:00:00,2026-01-13 00:00:00,cust_000992,Unsuccessful,Other,,0.00,AUD,Included in Retainer
tkt_439045,2026-01-11 00:00:00,2026-01-13 00:00:00,cust_000992,Not Started,Other,,0.00,AUD,Included in Retainer
tkt_442855,2025-07-31 00:00:00,2025-08-02 00:00:00,cust_001023,Not Started,Google,,0.00,USD,Included in Retainer
tkt_442865,2025-07-09 00:00:00,2025-07-12 00:00:00,cust_001023,Not Started,Glassdoor,,0.00,USD,Included in Retainer
tkt_442875,2025-07-08 00:00:00,2025-07-23 00:00:00,cust_001023,Successful,Google,2025-07-23 00:00:00,0.00,USD,Included in Retainer
tkt_442885,2025-07-07 00:00:00,2026-01-17 00:00:00,cust_001023,In Progress,Glassdoor,,0.00,USD,Included in Retainer
tkt_442895,2025-07-16 00:00:00,2025-08-07 00:00:00,cust_001023,Successful,Glassdoor,2025-08-07 00:00:00,0.00,USD,Included in Retainer
tkt_442905,2025-07-05 00:00:00,2025-07-27 00:00:00,cust_001023,Unsuccessful,Google,,0.00,USD,Included in Retainer
tkt_442915,2025-07-10 00:00:00,2025-07-25 00:00:00,cust_001023,Unsuccessful,Glassdoor,,0.00,USD,Included in Retainer
tkt_442925,2025-07-03 00:00:00,2025-07-13 00:00:00,cust_001023,Unsuccessful,Google,,0.00,USD,Included in Retainer
tkt_442935,2025-07-31 00:00:00,2025-08-03 00:00:00,cust_001023,Successful,Google,2025-08-03 00:00:00,0.00,USD,Included in Retainer
tkt_443312,2025-08-21 00:00:00,2025-09-14 00:00:00,cust_001024,Unsuccessful,Glassdoor,,0.00,USD,Included in Retainer
tkt_443322,2025-09-20 00:00:00,2025-11-05 00:00:00,cust_001024,Successful,Glassdoor,2025-11-05 00:00:00,0.00,USD,Included in Retainer
tkt_443332,2025-10-08 00:00:00,2025-10-11 00:00:00,cust_001024,Successful,Glassdoor,2025-10-11 00:00:00,0.00,USD,Included in Retainer
tkt_443342,2025-11-03 00:00:00,2025-11-07 00:00:00,cust_001024,Unsuccessful,Google,,0.00,USD,Included in Retainer
tkt_443352,2026-01-30 00:00:00,2026-02-01 00:00:00,cust_001024,Not Started,Google,,0.00,USD,Included in Retainer
tkt_443646,2025-08-13 00:00:00,2025-11-06 00:00:00,cust_001025,Successful,Other,2025-11-06 00:00:00,0.00,AUD,Included in Retainer
tkt_443656,2025-10-18 00:00:00,2025-11-11 00:00:00,cust_001025,Unsuccessful,Google,,0.00,AUD,Included in Retainer
tkt_443666,2025-11-06 00:00:00,2025-11-24 00:00:00,cust_001025,Successful,Other,2025-11-24 00:00:00,0.00,AUD,Included in Retainer
tkt_443676,2025-12-15 00:00:00,2025-12-15 00:00:00,cust_001025,Successful,Google,2025-12-15 00:00:00,0.00,AUD,Included in Retainer
tkt_44473,2025-07-03 00:00:00,2025-07-11 00:00:00,cust_000375,Unsuccessful,Google,,500.00,AUD,Pay Per Removal
tkt_44483,2025-09-26 00:00:00,2025-09-30 00:00:00,cust_000375,Unsuccessful,Google,,500.00,AUD,Pay Per Removal
tkt_44493,2026-01-11 00:00:00,2026-01-25 00:00:00,cust_000375,In Progress,Google,,500.00,AUD,Pay Per Removal
tkt_44705,2025-09-13 00:00:00,2025-09-14 00:00:00,cust_000376,Unsuccessful,Google,,375.00,USD,Pay Per Removal
tkt_44715,2025-12-05 00:00:00,2025-12-06 00:00:00,cust_000376,Not Started,Google,,375.00,USD,Pay Per Removal
tkt_448120,2025-07-10 00:00:00,2025-07-28 00:00:00,cust_001026,Unsuccessful,Google,,0.00,USD,Included in Retainer
tkt_448130,2025-07-03 00:00:00,2025-08-06 00:00:00,cust_001026,Unsuccessful,Other,,0.00,USD,Included in Retainer
tkt_448140,2025-07-06 00:00:00,2025-07-12 00:00:00,cust_001026,Unsuccessful,Other,,0.00,USD,Included in Retainer
tkt_448150,2025-07-14 00:00:00,2025-08-11 00:00:00,cust_001026,Successful,Google,2025-08-11 00:00:00,0.00,USD,Included in Retainer
tkt_448160,2025-07-19 00:00:00,2025-07-30 00:00:00,cust_001026,Unsuccessful,Glassdoor,,0.00,USD,Included in Retainer
tkt_448170,2025-07-23 00:00:00,2025-08-06 00:00:00,cust_001026,Unsuccessful,Google,,0.00,USD,Included in Retainer
tkt_448180,2025-07-30 00:00:00,2025-08-15 00:00:00,cust_001026,Unsuccessful,Glassdoor,,0.00,USD,Included in Retainer
tkt_448190,2025-07-09 00:00:00,2025-07-26 00:00:00,cust_001026,Unsuccessful,Glassdoor,,0.00,USD,Included in Retainer
tkt_448200,2025-07-01 00:00:00,2025-07-08 00:00:00,cust_001026,Unsuccessful,Google,,0.00,USD,Included in Retainer
tkt_448210,2025-07-29 00:00:00,2025-08-16 00:00:00,cust_001026,Unsuccessful,Other,,0.00,USD,Included in Retainer
tkt_448220,2025-08-16 00:00:00,2025-08-20 00:00:00,cust_001026,Unsuccessful,Glassdoor,,0.00,USD,Included in Retainer
tkt_448230,2025-08-23 00:00:00,2025-09-18 00:00:00,cust_001026,Unsuccessful,Other,,0.00,USD,Included in Retainer
tkt_448240,2025-08-20 00:00:00,2025-09-08 00:00:00,cust_001026,Unsuccessful,Google,,0.00,USD,Included in Retainer
tkt_448250,2025-08-23 00:00:00,2025-10-20 00:00:00,cust_001026,Successful,Google,2025-10-20 00:00:00,0.00,USD,Included in Retainer
tkt_448260,2025-08-12 00:00:00,2025-08-30 00:00:00,cust_001026,Unsuccessful,Google,,0.00,USD,Included in Retainer
tkt_448270,2025-08-09 00:00:00,2025-08-09 00:00:00,cust_001026,Not Started,Google,,0.00,USD,Included in Retainer
tkt_448280,2025-08-05 00:00:00,2025-08-05 00:00:00,cust_001026,Successful,Google,2025-08-05 00:00:00,0.00,USD,Included in Retainer
tkt_448290,2025-08-02 00:00:00,2025-08-25 00:00:00,cust_001026,Unsuccessful,Google,,0.00,USD,Included in Retainer
tkt_448300,2025-08-03 00:00:00,2025-08-10 00:00:00,cust_001026,Unsuccessful,Glassdoor,,0.00,USD,Included in Retainer
tkt_448310,2025-09-30 00:00:00,2025-11-28 00:00:00,cust_001026,Unsuccessful,Other,,0.00,USD,Included in Retainer
tkt_448320,2025-09-30 00:00:00,2025-09-30 00:00:00,cust_001026,Successful,Google,2025-09-30 00:00:00,0.00,USD,Included in Retainer
tkt_448330,2025-09-10 00:00:00,2025-09-11 00:00:00,cust_001026,Not Started,Google,,0.00,USD,Included in Retainer
tkt_448340,2025-09-12 00:00:00,2025-09-13 00:00:00,cust_001026,Successful,Google,2025-09-13 00:00:00,0.00,USD,Included in Retainer
tkt_448350,2025-09-08 00:00:00,2025-09-20 00:00:00,cust_001026,Unsuccessful,Other,,0.00,USD,Included in Retainer
tkt_448360,2025-09-24 00:00:00,2025-10-01 00:00:00,cust_001026,Unsuccessful,Glassdoor,,0.00,USD,Included in Retainer
tkt_448370,2025-09-14 00:00:00,2025-10-03 00:00:00,cust_001026,Unsuccessful,Other,,0.00,USD,Included in Retainer
tkt_448380,2025-09-21 00:00:00,2026-01-23 00:00:00,cust_001026,In Progress,Google,,0.00,USD,Included in Retainer
tkt_448390,2025-09-21 00:00:00,2025-09-23 00:00:00,cust_001026,Not Started,Google,,0.00,USD,Included in Retainer
tkt_448400,2025-09-03 00:00:00,2025-09-18 00:00:00,cust_001026,Successful,Google,2025-09-18 00:00:00,0.00,USD,Included in Retainer
tkt_448410,2025-10-22 00:00:00,2025-10-31 00:00:00,cust_001026,Unsuccessful,Google,,0.00,USD,Included in Retainer
tkt_448420,2025-10-13 00:00:00,2025-10-20 00:00:00,cust_001026,Unsuccessful,Google,,0.00,USD,Included in Retainer
tkt_448430,2025-10-09 00:00:00,2025-10-19 00:00:00,cust_001026,Unsuccessful,Google,,0.00,USD,Included in Retainer
tkt_448440,2025-10-10 00:00:00,2026-01-28 00:00:00,cust_001026,In Progress,Google,,0.00,USD,Included in Retainer
tkt_448450,2025-10-06 00:00:00,2025-10-06 00:00:00,cust_001026,Not Started,Other,,0.00,USD,Included in Retainer
tkt_448460,2025-10-20 00:00:00,2025-12-01 00:00:00,cust_001026,Successful,Other,2025-12-01 00:00:00,0.00,USD,Included in Retainer
tkt_448470,2025-10-03 00:00:00,2025-10-09 00:00:00,cust_001026,Unsuccessful,Google,,0.00,USD,Included in Retainer
tkt_448480,2025-10-14 00:00:00,2025-11-30 00:00:00,cust_001026,Unsuccessful,Google,,0.00,USD,Included in Retainer
tkt_448490,2025-10-04 00:00:00,2025-10-07 00:00:00,cust_001026,Unsuccessful,Google,,0.00,USD,Included in Retainer
tkt_448500,2025-10-28 00:00:00,2025-11-14 00:00:00,cust_001026,Unsuccessful,Google,,0.00,USD,Included in Retainer
tkt_448510,2025-11-28 00:00:00,2025-11-30 00:00:00,cust_001026,Not Started,Other,,0.00,USD,Included in Retainer
tkt_448520,2025-11-05 00:00:00,2025-11-07 00:00:00,cust_001026,Not Started,Glassdoor,,0.00,USD,Included in Retainer
tkt_448530,2025-11-04 00:00:00,2025-11-15 00:00:00,cust_001026,Unsuccessful,Google,,0.00,USD,Included in Retainer
tkt_448540,2025-11-17 00:00:00,2025-11-28 00:00:00,cust_001026,Unsuccessful,Glassdoor,,0.00,USD,Included in Retainer
tkt_448550,2025-11-30 00:00:00,2025-12-14 00:00:00,cust_001026,Unsuccessful,Glassdoor,,0.00,USD,Included in Retainer
tkt_448560,2025-11-06 00:00:00,2025-11-13 00:00:00,cust_001026,Unsuccessful,Google,,0.00,USD,Included in Retainer
tkt_448570,2025-11-10 00:00:00,2025-11-15 00:00:00,cust_001026,Unsuccessful,Glassdoor,,0.00,USD,Included in Retainer
tkt_448580,2025-11-14 00:00:00,2026-01-23 00:00:00,cust_001026,In Progress,Glassdoor,,0.00,USD,Included in Retainer
tkt_448590,2025-11-17 00:00:00,2025-11-25 00:00:00,cust_001026,Unsuccessful,Other,,0.00,USD,Included in Retainer
tkt_448600,2025-11-08 00:00:00,2025-12-06 00:00:00,cust_001026,Unsuccessful,Google,,0.00,USD,Included in Retainer
tkt_448610,2025-12-05 00:00:00,2025-12-07 00:00:00,cust_001026,Not Started,Glassdoor,,0.00,USD,Included in Retainer
tkt_448620,2025-12-23 00:00:00,2025-12-23 00:00:00,cust_001026,Not Started,Glassdoor,,0.00,USD,Included in Retainer
tkt_448630,2025-12-04 00:00:00,2025-12-06 00:00:00,cust_001026,Successful,Glassdoor,2025-12-06 00:00:00,0.00,USD,Included in Retainer
tkt_448640,2025-12-13 00:00:00,2026-01-02 00:00:00,cust_001026,Unsuccessful,Other,,0.00,USD,Included in Retainer
tkt_448650,2025-12-10 00:00:00,2026-01-28 00:00:00,cust_001026,In Progress,Google,,0.00,USD,Included in Retainer
tkt_448660,2025-12-20 00:00:00,2026-01-29 00:00:00,cust_001026,In Progress,Google,,0.00,USD,Included in Retainer
tkt_448670,2025-12-17 00:00:00,2026-01-19 00:00:00,cust_001026,In Progress,Glassdoor,,0.00,USD,Included in Retainer
tkt_448680,2025-12-27 00:00:00,2025-12-29 00:00:00,cust_001026,Not Started,Glassdoor,,0.00,USD,Included in Retainer
tkt_448690,2025-12-31 00:00:00,2025-12-31 00:00:00,cust_001026,Successful,Google,2025-12-31 00:00:00,0.00,USD,Included in Retainer
tkt_448700,2025-12-27 00:00:00,2026-01-04 00:00:00,cust_001026,Unsuccessful,Google,,0.00,USD,Included in Retainer
tkt_449007,2025-08-26 00:00:00,2025-09-15 00:00:00,cust_000097,Successful,Google,2025-09-15 00:00:00,0.00,AUD,Included in Retainer
tkt_449017,2025-10-05 00:00:00,2025-12-08 00:00:00,cust_000097,Successful,Google,2025-12-08 00:00:00,0.00,AUD,Included in Retainer
tkt_449027,2025-11-20 00:00:00,2025-12-12 00:00:00,cust_000097,Unsuccessful,Google,,0.00,AUD,Included in Retainer
tkt_449037,2025-12-14 00:00:00,2025-12-15 00:00:00,cust_000097,Successful,Google,2025-12-15 00:00:00,0.00,AUD,Included in Retainer
tkt_44913,2025-07-12 00:00:00,2025-07-13 00:00:00,cust_000377,Unsuccessful,Google,,375.00,USD,Pay Per Removal
tkt_44923,2025-09-17 00:00:00,2025-09-25 00:00:00,cust_000377,Unsuccessful,Glassdoor,,375.00,USD,Pay Per Removal
tkt_44933,2025-11-07 00:00:00,2025-11-28 00:00:00,cust_000377,Successful,Other,2025-11-28 00:00:00,375.00,USD,Pay Per Removal
tkt_45317,2025-07-09 00:00:00,2025-07-25 00:00:00,cust_000378,Unsuccessful,Other,,375.00,USD,Pay Per Removal
tkt_45327,2025-09-01 00:00:00,2025-09-06 00:00:00,cust_000378,Unsuccessful,Other,,375.00,USD,Pay Per Removal
tkt_45337,2025-11-14 00:00:00,2025-11-22 00:00:00,cust_000378,Unsuccessful,Google,,375.00,USD,Pay Per Removal
tkt_45347,2025-12-17 00:00:00,2026-01-25 00:00:00,cust_000378,In Progress,Google,,375.00,USD,Pay Per Removal
tkt_45357,2026-01-03 00:00:00,2026-01-26 00:00:00,cust_000378,In Progress,Other,,375.00,USD,Pay Per Removal
tkt_45599,2025-08-08 00:00:00,2025-08-27 00:00:00,cust_000379,Unsuccessful,Glassdoor,,375.00,USD,Pay Per Removal
tkt_45609,2025-11-29 00:00:00,2025-12-26 00:00:00,cust_000379,Successful,Other,2025-12-26 00:00:00,375.00,USD,Pay Per Removal
tkt_45619,2026-01-18 00:00:00,2026-01-19 00:00:00,cust_000379,Not Started,Other,,375.00,USD,Pay Per Removal
tkt_45934,2025-08-06 00:00:00,2025-08-09 00:00:00,cust_000380,Unsuccessful,Other,,500.00,AUD,Pay Per Removal
tkt_45944,2025-11-06 00:00:00,2025-11-17 00:00:00,cust_000380,Unsuccessful,Google,,500.00,AUD,Pay Per Removal
tkt_45954,2025-12-26 00:00:00,2025-12-27 00:00:00,cust_000380,Not Started,Google,,500.00,AUD,Pay Per Removal
tkt_459569,2025-07-03 00:00:00,2025-07-31 00:00:00,cust_001027,Successful,Google,2025-07-31 00:00:00,0.00,USD,Included in Retainer
